tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,Lainnya,143
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Belum/Tidak Bekerja,281
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mengurus Rumah Tangga,4093
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelajar/Mahasiswa,3477
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pensiunan,112
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pegawai Negeri Sipil,73
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tentara Nasional Indonesia,10
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kepolisian RI,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perdagangan,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Petani/Pekebun,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Nelayan/Perikanan,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konstruksi,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Swasta,6858
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan BUMN,20
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan BUMD,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Honorer,10
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Buruh Harian Lepas,321
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pembantu Rumah Tangga,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tukang Jahit,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Penata Rambut,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mekanik,7
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Seniman,11
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perancang Busana,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pendeta,24
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pastor,29
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wartawan,8
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dosen,14
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Guru,94
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pengacara,4
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Notaris,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Arsitek,3
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Akuntan,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konsultan,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dokter,62
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Bidan,7
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perawat,11
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Apoteker,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelaut,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Sopir,55
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pedagang,202
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Biarawan/Biarawati,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wiraswasta,992
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Lainnya,176
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Belum/Tidak Bekerja,236
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mengurus Rumah Tangga,3428
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelajar/Mahasiswa,2450
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pensiunan,119
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pegawai Negeri Sipil,151
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tentara Nasional Indonesia,739
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kepolisian RI,18
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perdagangan,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Petani/Pekebun,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konstruksi,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Swasta,5357
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMN,22
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMD,8
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Honorer,20
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Buruh Harian Lepas,272
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pembantu Rumah Tangga,8
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tukang Jahit,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penata Rambut,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mekanik,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Seniman,9
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pendeta,9
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pastor,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wartawan,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Anggota DPRD Provinsi,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dosen,23
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Guru,68
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pengacara,12
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Notaris,7
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Arsitek,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konsultan,3
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dokter,89
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Bidan,22
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perawat,24
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Apoteker,3
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penyiar Televisi,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelaut,4
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Sopir,68
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pedagang,102
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wiraswasta,982
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Lainnya,68
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Belum/Tidak Bekerja,131
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Mengurus Rumah Tangga,2522
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelajar/Mahasiswa,2066
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pensiunan,48
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pegawai Negeri Sipil,73
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tentara Nasional Indonesia,11
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kepolisian RI,7
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konstruksi,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Swasta,3571
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMN,21
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Honorer,8
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Buruh Harian Lepas,287
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pembantu Rumah Tangga,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tukang Jahit,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Seniman,12
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Penterjemah,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pendeta,7
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wartawan,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Anggota DPD,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dosen,18
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Guru,34
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pilot,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pengacara,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konsultan,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dokter,29
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Bidan,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perawat,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Apoteker,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelaut,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Sopir,27
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pedagang,133
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Biarawan/Biarawati,24
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wiraswasta,846
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Lainnya,91
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Belum/Tidak Bekerja,370
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mengurus Rumah Tangga,4975
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelajar/Mahasiswa,3445
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pensiunan,108
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pegawai Negeri Sipil,90
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tentara Nasional Indonesia,16
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Kepolisian RI,14
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Perdagangan,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Transportasi,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Swasta,7321
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan BUMN,24
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Honorer,21
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Buruh Harian Lepas,534
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pembantu Rumah Tangga,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Cukur,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Jahit,12
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mekanik,5
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Seniman,4
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pendeta,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wartawan,11
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dosen,13
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Guru,151
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pengacara,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Notaris,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konsultan,3
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dokter,39
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Bidan,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Perawat,6
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelaut,1
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Sopir,114
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pedagang,325
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Biarawan/Biarawati,2
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wiraswasta,1158
2021,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Lainnya,128
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Belum/Tidak Bekerja,372
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mengurus Rumah Tangga,3238
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pelajar/Mahasiswa,2390
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pensiunan,75
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pegawai Negeri Sipil,49
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tentara Nasional Indonesia,58
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kepolisian RI,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perdagangan,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Industri,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konstruksi,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Swasta,4324
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMN,21
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Honorer,16
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Harian Lepas,229
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Tani/Perkebunan,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pembantu Rumah Tangga,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tukang Jahit,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penata Rias,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mekanik,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Seniman,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tabib,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penterjemah,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pendeta,22
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pastor,7
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wartawan,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Juru Masak,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dosen,11
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Guru,78
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pengacara,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Notaris,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Arsitek,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konsultan,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dokter,56
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Bidan,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perawat,5
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Peneliti,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Sopir,45
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pedagang,333
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Biarawan/Biarawati,24
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wiraswasta,1108
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Lainnya,162
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Belum/Tidak Bekerja,361
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mengurus Rumah Tangga,6756
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelajar/Mahasiswa,4489
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pensiunan,66
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pegawai Negeri Sipil,59
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tentara Nasional Indonesia,16
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kepolisian RI,19
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perdagangan,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Petani/Pekebun,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Industri,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Konstruksi,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Transportasi,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Swasta,9750
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan BUMN,15
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Honorer,6
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Harian Lepas,967
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Tani/Perkebunan,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pembantu Rumah Tangga,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Jahit,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mekanik,6
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Seniman,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pendeta,5
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wartawan,9
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dosen,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Guru,117
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pengacara,6
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Notaris,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dokter,29
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Bidan,6
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perawat,15
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Psikiater/Psikolog,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Penyiar Televisi,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelaut,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Sopir,63
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pedagang,173
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Biarawan/Biarawati,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wiraswasta,2140
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Lainnya,210
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Belum/Tidak Bekerja,269
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mengurus Rumah Tangga,5809
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelajar/Mahasiswa,4702
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pensiunan,78
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pegawai Negeri Sipil,48
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tentara Nasional Indonesia,21
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kepolisian RI,13
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perdagangan,2
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Industri,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konstruksi,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Transportasi,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Swasta,7927
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan BUMN,8
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Honorer,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Harian Lepas,610
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Tani/Perkebunan,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pembantu Rumah Tangga,3
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tukang Jahit,12
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rias,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rambut,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mekanik,4
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Seniman,6
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pendeta,21
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Wartawan,5
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Anggota DPRD Provinsi,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Dosen,11
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Guru,103
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pengacara,5
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Arsitek,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Akuntan,1
2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konsultan,3
